object-id,district,timeperiod,risk-score,topsis-score,flood-hazard,exposure,vulnerability,government-response,max-temp,mean-rain,mean-ndvi,sum-population,total-hhd,forest-cover-pct,mean-sex-ratio,sum-aged-population,poverty-rate,fire-stations-count,emergency-budget,response-personnel
09-07,LA COLMENA,2025_10,5,0.5087,2,3,1,5,40.8,5.46,0.603,108505,54713,28.7,1044.0,16332,27.2,0,1034.9,54
09-07,LA COLMENA,2025_11,3,0.1649,2,1,2,3,35.2,1.56,0.69,111683,42217,48.0,949.4,6932,46.0,4,3883.6,95
09-07,LA COLMENA,2025_12,2,0.6897,4,5,5,3,32.8,4.98,0.522,214034,68987,28.1,1046.3,2539,44.7,4,4896.4,86
09-07,LA COLMENA,2026_01,3,0.7865,1,4,4,3,38.6,1.42,0.473,249061,13227,52.5,977.3,18791,11.7,5,3831.8,189
09-07,LA COLMENA,2026_02,1,0.9438,5,1,3,4,30.6,1.02,0.514,216022,23181,28.8,958.8,22631,32.3,2,2879.7,192
09-07,LA COLMENA,2026_03,2,0.9314,1,5,1,2,28.9,2.52,0.433,52644,39191,9.8,950.5,23765,24.1,1,1262.3,87
09-08,MBUYAPEY,2025_04,3,0.4081,1,1,3,2,28.5,0.47,0.334,4690,59453,39.9,950.6,23387,12.0,0,3090.9,191
09-08,MBUYAPEY,2025_05,4,0.4065,5,3,3,3,34.4,5.93,0.575,64227,40532,30.0,1046.4,3971,39.3,5,4869.3,154
09-08,MBUYAPEY,2025_06,5,0.1835,4,5,5,3,32.8,0.44,0.334,23504,13997,4.0,1056.6,22816,37.9,5,1915.1,159
09-08,MBUYAPEY,2025_07,1,0.1147,5,2,2,3,29.9,5.92,0.393,39065,55209,72.9,1051.0,5028,35.5,5,4056.6,93
09-08,MBUYAPEY,2025_08,4,0.2449,4,5,5,4,41.4,0.24,0.266,73038,65586,51.3,1051.9,2879,37.8,0,1739.4,60
09-08,MBUYAPEY,2025_09,2,0.6627,3,4,2,2,35.7,3.65,0.572,43392,19606,4.6,1055.2,21709,26.5,6,1351.3,88
09-08,MBUYAPEY,2025_10,5,0.5193,2,3,2,5,34.5,0.98,0.516,25166,39197,30.8,1048.1,1514,21.2,4,4425.2,207
09-08,MBUYAPEY,2025_11,1,0.7005,2,5,4,1,39.3,0.35,0.481,47482,24345,24.5,990.2,11801,41.9,3,1332.2,207
09-08,MBUYAPEY,2025_12,4,0.6887,5,3,1,5,28.3,6.96,0.531,193018,66699,30.4,987.1,22588,18.4,0,487.0,101
09-08,MBUYAPEY,2026_01,3,0.633,3,4,2,2,35.2,3.94,0.455,135811,58538,64.6,985.7,13995,35.9,4,3124.7,62
09-08,MBUYAPEY,2026_02,1,0.2751,1,4,2,2,39.8,0.18,0.203,27608,25866,49.8,941.1,9206,27.3,4,1399.9,194
09-08,MBUYAPEY,2026_03,4,0.8672,1,5,5,1,31.0,0.13,0.348,201210,34100,75.7,1002.5,10622,37.2,4,859.1,185
09-09,PIRAYÚ,2025_04,5,0.3464,1,5,1,3,34.4,4.51,0.179,96814,31086,28.5,955.4,7893,31.5,0,4787.4,106
09-09,PIRAYÚ,2025_05,4,0.2828,1,5,3,2,29.8,5.84,0.446,213767,34034,76.3,1031.1,13288,40.6,4,3746.1,107
09-09,PIRAYÚ,2025_06,3,0.423,2,5,2,3,38.8,7.51,0.471,50646,21320,47.2,959.8,17630,44.0,6,3824.4,136
09-09,PIRAYÚ,2025_07,2,0.2311,3,2,1,4,40.6,4.11,0.406,192707,39562,60.6,1039.8,15941,44.3,5,2486.1,6
09-09,PIRAYÚ,2025_08,5,0.9067,3,3,5,2,34.7,2.15,0.318,87315,62751,30.8,949.5,11761,33.4,0,4689.4,84
09-09,PIRAYÚ,2025_09,3,0.6811,3,5,2,5,37.8,3.91,0.472,121892,36732,9.5,1022.3,23176,33.4,4,1941.1,42
09-09,PIRAYÚ,2025_10,4,0.4772,1,1,5,5,34.9,2.06,0.284,162727,53749,32.6,978.2,11787,39.1,3,1567.2,30
09-09,PIRAYÚ,2025_11,5,0.4428,5,5,4,2,41.1,0.06,0.635,150301,27572,32.2,1000.5,6069,10.4,0,1992.1,51
09-09,PIRAYÚ,2025_12,1,0.173,3,5,4,2,30.4,2.25,0.226,75600,28676,28.3,1019.5,5535,27.2,3,2775.4,147
09-09,PIRAYÚ,2026_01,5,0.7513,4,1,1,5,41.6,2.2,0.626,53520,39823,49.6,948.6,10982,42.8,3,3743.8,97
09-09,PIRAYÚ,2026_02,5,0.4393,4,1,3,3,31.7,3.33,0.159,66237,20716,78.8,944.9,14383,27.4,2,4658.3,213
09-09,PIRAYÚ,2026_03,4,0.638,2,4,2,1,36.8,6.0,0.387,184652,39679,55.7,947.6,19687,35.6,5,2663.0,91
09-10,QUIINDY,2025_04,4,0.4778,2,5,3,1,30.4,0.68,0.679,95694,42571,64.1,1042.0,21316,41.5,1,2794.3,7
09-10,QUIINDY,2025_05,4,0.4859,3,5,2,1,40.8,3.09,0.4,59027,49098,36.2,1017.0,8798,19.5,3,32.6,145
09-10,QUIINDY,2025_06,5,0.7602,1,4,3,1,37.3,7.15,0.568,247932,13614,54.2,947.8,15885,23.0,0,782.8,175
09-10,QUIINDY,2025_07,3,0.3541,3,5,2,3,30.9,0.8,0.701,164506,23810,46.7,1020.8,8062,28.7,5,1695.0,148
09-10,QUIINDY,2025_08,4,0.3313,4,4,3,4,38.9,4.66,0.172,6913,47901,30.0,1027.0,8678,33.9,5,1067.0,215
09-10,QUIINDY,2025_09,3,0.2893,4,5,4,4,29.4,6.88,0.63,47802,18963,64.4,1039.6,8754,38.7,6,4490.0,126
09-10,QUIINDY,2025_10,4,0.9046,2,3,1,3,30.9,4.75,0.43,15357,6757,11.4,1054.0,21134,18.1,3,4296.9,198
09-10,QUIINDY,2025_11,3,0.6224,3,2,1,3,37.7,3.87,0.254,249092,48378,42.3,1000.1,13199,18.2,1,1726.2,167
09-10,QUIINDY,2025_12,4,0.3627,4,5,3,3,34.5,4.96,0.338,64334,19448,48.1,1056.0,11503,30.1,6,3880.7,193
09-10,QUIINDY,2026_01,5,0.7679,3,4,5,3,39.7,2.9,0.451,173342,54080,36.6,958.6,17446,38.9,2,3147.8,32
09-10,QUIINDY,2026_02,2,0.449,2,2,3,4,28.0,0.15,0.211,106974,58773,56.5,951.5,23955,47.2,5,2957.5,186
09-10,QUIINDY,2026_03,2,0.9281,1,5,3,3,36.0,7.96,0.461,58820,65946,82.7,984.7,13236,9.5,3,146.5,157
09-11,QUYQUYHÓ,2025_04,4,0.1857,1,4,3,5,37.5,5.27,0.174,29488,57952,66.5,1052.8,15123,30.9,5,1363.2,10
09-11,QUYQUYHÓ,2025_05,4,0.5615,5,2,5,3,32.4,0.78,0.692,42919,14897,66.4,983.8,7794,34.6,6,3961.5,151
09-11,QUYQUYHÓ,2025_06,4,0.4784,2,3,2,4,34.8,1.92,0.678,210557,47167,62.5,1011.3,1540,27.6,3,657.9,138
09-11,QUYQUYHÓ,2025_07,5,0.2822,1,2,2,3,39.5,6.03,0.517,21506,36165,18.3,1012.4,10204,14.6,5,1562.6,159
09-11,QUYQUYHÓ,2025_08,2,0.4674,2,3,4,5,33.8,6.15,0.681,184060,35631,46.7,942.7,23105,38.7,5,74.8,15
09-11,QUYQUYHÓ,2025_09,4,0.6725,2,3,4,3,35.9,1.23,0.645,136654,23320,85.8,981.1,21984,24.6,5,2365.0,153
09-11,QUYQUYHÓ,2025_10,3,0.7014,1,2,5,5,33.5,7.51,0.212,214401,17048,59.8,1054.8,5497,11.0,5,3295.2,84
09-11,QUYQUYHÓ,2025_11,2,0.7843,1,1,5,4,39.1,4.37,0.634,40468,44166,71.7,1043.8,12970,47.1,6,1606.0,69
09-11,QUYQUYHÓ,2025_12,3,0.4209,3,2,2,3,37.6,2.54,0.322,22030,14836,46.8,1035.7,22579,29.3,6,3827.3,180
09-11,QUYQUYHÓ,2026_01,3,0.1725,4,4,2,5,41.5,5.5,0.237,56021,13642,61.3,966.0,23717,25.2,2,3906.0,139
09-11,QUYQUYHÓ,2026_02,3,0.8327,1,3,4,2,30.3,7.57,0.307,138898,32459,19.1,978.8,2005,44.0,0,939.2,45
09-11,QUYQUYHÓ,2026_03,5,0.276,4,1,2,1,35.1,7.03,0.387,78304,61935,80.1,945.5,18826,8.4,3,3313.8,125
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2025_04,4,0.1921,5,2,4,4,30.0,4.83,0.152,112380,63778,61.3,947.9,13682,15.4,0,2505.0,12
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2025_05,3,0.5638,5,4,5,1,37.2,0.82,0.384,152550,29646,5.8,1046.3,22046,14.5,6,1500.9,86
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2025_06,4,0.3182,4,4,3,1,36.2,0.67,0.172,190199,30737,54.4,942.5,8247,39.8,4,185.3,146
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2025_07,4,0.6484,2,3,2,3,39.4,7.98,0.573,158285,59564,60.7,954.8,2315,37.5,2,2802.1,27
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2025_08,2,0.4375,5,2,5,4,34.5,0.09,0.316,32897,44030,81.3,948.0,8208,33.5,3,3648.6,201
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2025_09,3,0.9097,4,1,2,2,29.6,4.57,0.708,8575,67352,41.2,1035.1,16905,8.4,6,4218.4,156
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2025_10,2,0.2691,3,5,2,5,39.6,1.54,0.654,169451,11337,2.4,983.5,7891,43.4,2,4259.4,124
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2025_11,3,0.3874,3,4,5,2,38.8,5.65,0.223,231659,21854,65.2,976.5,2947,14.0,4,1237.8,24
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2025_12,5,0.3809,5,5,4,5,36.1,7.45,0.353,200801,59979,10.6,1051.5,2718,42.3,5,153.6,10
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2026_01,3,0.4492,4,1,5,3,29.0,2.03,0.71,102135,1130,30.4,1055.6,8352,29.6,1,3808.6,163
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2026_02,5,0.602,2,2,4,4,35.8,0.92,0.484,202268,53415,41.3,1043.9,14323,42.3,0,1951.1,59
09-12,ROQUE GONZALEZ DE SANTA CRUZ,2026_03,3,0.3759,5,4,2,1,36.9,3.78,0.292,61676,30095,17.2,1009.6,13819,37.9,5,3632.0,87
09-13,SAPUCÁI,2025_04,4,0.8617,3,3,1,1,32.2,2.25,0.47,13321,40276,62.3,1058.0,23818,40.1,6,603.0,25
09-13,SAPUCÁI,2025_05,3,0.429,3,3,2,4,28.7,4.75,0.659,235570,47670,72.3,1026.2,9844,40.1,3,4163.1,28
09-13,SAPUCÁI,2025_06,1,0.1435,5,4,4,3,40.3,2.9,0.554,94037,55331,31.4,958.0,18572,39.6,1,848.8,176
09-13,SAPUCÁI,2025_07,5,0.2786,5,3,3,1,38.6,4.64,0.515,69586,50336,47.4,981.9,13709,8.5,3,1907.2,153
09-13,SAPUCÁI,2025_08,5,0.2547,4,1,2,5,29.9,3.28,0.479,10852,58546,78.0,1046.8,14436,31.8,3,223.6,169
09-13,SAPUCÁI,2025_09,2,0.5841,4,2,4,2,35.0,4.71,0.678,213785,58701,8.0,1034.2,1857,45.9,6,1207.0,93
09-13,SAPUCÁI,2025_10,1,0.2105,5,4,2,2,37.2,0.26,0.474,238193,22510,26.7,959.7,6360,35.4,6,1224.4,203
09-13,SAPUCÁI,2025_11,2,0.2833,5,2,3,3,33.3,6.3,0.639,235202,4108,73.8,1054.2,12431,30.6,2,3544.4,176
09-13,SAPUCÁI,2025_12,1,0.439,3,2,2,3,34.1,7.04,0.344,38850,40545,9.8,1000.7,7994,27.3,6,261.8,203
09-13,SAPUCÁI,2026_01,4,0.8323,3,3,5,5,32.7,4.25,0.618,91297,32666,11.2,1055.4,20751,38.1,6,2611.0,4
09-13,SAPUCÁI,2026_02,3,0.2417,3,3,2,5,39.2,2.59,0.735,109530,40173,85.5,983.8,1028,27.2,6,4855.2,110
09-13,SAPUCÁI,2026_03,5,0.5505,4,5,4,1,37.5,0.34,0.583,36094,22622,12.5,1046.5,15796,9.4,0,3114.7,185
09-14,TEBICUARY-MÍ,2025_04,3,0.5762,4,2,5,5,37.3,4.32,0.433,139490,63943,15.7,1046.3,16337,16.1,6,3504.3,66
09-14,TEBICUARY-MÍ,2025_05,2,0.7847,5,3,4,2,36.1,0.9,0.699,153371,51919,28.6,953.8,323,17.4,6,930.1,144
09-14,TEBICUARY-MÍ,2025_06,5,0.1056,1,1,3,1,37.8,1.43,0.443,90729,10892,14.9,942.5,22368,14.4,5,3287.3,2
09-14,TEBICUARY-MÍ,2025_07,1,0.7147,4,3,3,3,41.3,0.53,0.315,132623,18520,58.6,1023.5,1870,42.7,2,2040.8,35
09-14,TEBICUARY-MÍ,2025_08,4,0.3716,1,1,3,2,33.7,5.44,0.418,74292,22888,73.0,967.6,23685,23.9,3,2682.1,198
09-14,TEBICUARY-MÍ,2025_09,3,0.3485,5,2,2,1,36.0,2.98,0.721,39161,31683,61.2,965.9,17577,36.3,0,2142.7,205
09-14,TEBICUARY-MÍ,2025_10,1,0.8348,3,4,5,2,31.2,3.21,0.195,196386,45358,45.0,952.0,20833,26.4,0,1837.6,186
09-14,TEBICUARY-MÍ,2025_11,1,0.5807,4,5,4,2,28.4,1.03,0.194,36261,6558,12.2,1007.5,18062,37.0,2,649.1,60
09-14,TEBICUARY-MÍ,2025_12,2,0.9241,4,1,3,5,37.1,1.58,0.436,91251,66759,15.9,1049.1,11311,29.4,5,4544.6,84
09-14,TEBICUARY-MÍ,2026_01,1,0.1657,2,5,4,1,32.0,1.32,0.162,208453,61664,30.7,1052.4,9969,35.8,0,4974.7,81
09-14,TEBICUARY-MÍ,2026_02,2,0.3542,4,2,5,4,30.2,1.04,0.511,137562,31660,61.6,961.3,21451,31.0,6,4576.4,188
09-14,TEBICUARY-MÍ,2026_03,4,0.3003,4,4,4,2,40.3,2.06,0.265,82141,26393,56.2,981.1,10021,32.9,3,2604.1,44
09-15,YAGUARÓN,2025_04,5,0.9283,4,3,4,1,32.7,3.25,0.577,82579,29702,78.9,1044.0,21270,9.7,1,3074.6,148
09-15,YAGUARÓN,2025_05,1,0.7485,2,3,5,1,37.0,1.0,0.433,228530,55387,84.6,1015.2,23675,10.0,2,67.2,18
09-15,YAGUARÓN,2025_06,4,0.6942,4,2,4,4,29.8,7.03,0.393,184064,18643,12.8,971.4,5089,44.9,1,2074.7,155
09-15,YAGUARÓN,2025_07,2,0.1451,1,3,1,1,37.5,1.19,0.295,249522,15396,66.7,962.1,6022,23.8,0,1308.0,86
09-15,YAGUARÓN,2025_08,4,0.5858,1,1,1,5,31.7,7.35,0.628,58997,43748,54.5,1058.2,8992,25.9,2,834.6,149
09-15,YAGUARÓN,2025_09,5,0.6418,3,5,4,4,40.8,3.85,0.436,246905,11302,86.5,969.9,19551,8.8,1,847.5,198
09-15,YAGUARÓN,2025_10,2,0.7305,4,2,4,3,28.1,5.76,0.236,149526,2583,51.4,1024.4,20895,10.2,2,4215.3,106
09-15,YAGUARÓN,2025_11,1,0.835,3,3,2,4,35.0,2.0,0.593,87166,42193,24.3,1052.6,23459,44.8,1,3213.7,33
09-15,YAGUARÓN,2025_12,4,0.6264,5,2,1,4,34.2,2.91,0.668,151659,29943,55.5,976.7,7625,35.4,3,2945.7,72
09-15,YAGUARÓN,2026_01,3,0.8256,5,2,3,2,35.2,4.46,0.283,121714,26469,23.3,1035.8,16792,11.9,1,1246.4,125
09-15,YAGUARÓN,2026_02,2,0.3356,2,2,1,2,41.8,3.38,0.211,48848,20492,27.2,997.1,8356,8.9,4,2702.9,50
09-15,YAGUARÓN,2026_03,4,0.2337,2,2,3,1,32.5,0.58,0.179,67152,17810,30.1,1038.3,16023,36.3,2,4737.1,85
09-16,YBYCUÍ,2025_04,5,0.8303,1,5,3,1,31.8,1.22,0.539,182113,39710,83.4,987.2,2383,11.1,4,798.2,210
09-16,YBYCUÍ,2025_05,3,0.8275,2,3,2,5,39.2,0.28,0.442,137495,10378,52.4,1041.3,24061,46.9,2,4519.0,91
09-16,YBYCUÍ,2025_06,2,0.7198,3,5,3,1,36.6,7.0,0.216,183405,65670,75.8,977.7,16308,46.0,3,2172.6,61
09-16,YBYCUÍ,2025_07,2,0.915,2,3,4,2,28.2,6.27,0.222,109614,18080,74.7,948.9,21991,42.9,5,1836.1,185
09-16,YBYCUÍ,2025_08,4,0.3018,2,1,1,4,34.1,0.59,0.175,42328,7674,29.0,1007.5,12679,28.0,2,3344.9,109
09-16,YBYCUÍ,2025_09,5,0.4786,1,3,2,2,37.7,3.38,0.698,134431,6009,66.1,1011.1,3631,9.8,2,3831.1,108
09-16,YBYCUÍ,2025_10,1,0.8221,2,5,2,4,39.6,4.2,0.484,143019,27648,5.3,1035.9,12853,34.3,3,4692.6,144
09-16,YBYCUÍ,2025_11,5,0.1968,5,4,5,3,29.2,6.54,0.362,112222,6496,87.4,1015.3,21704,31.6,2,4966.4,196
09-16,YBYCUÍ,2025_12,5,0.5559,2,4,4,2,35.3,0.1,0.72,189311,64499,15.5,940.2,20966,47.3,0,3372.7,76
09-16,YBYCUÍ,2026_01,4,0.2312,2,4,2,3,33.9,0.14,0.459,192618,4272,84.5,966.6,13168,32.1,4,3806.0,151
09-16,YBYCUÍ,2026_02,5,0.4155,3,3,3,5,35.7,3.29,0.685,70213,51294,43.3,1007.7,14296,23.2,4,3621.6,117
09-16,YBYCUÍ,2026_03,3,0.1581,5,3,4,1,29.2,2.43,0.409,94037,48399,72.6,964.9,10000,18.0,6,465.2,14
09-17,YBYTYMÍ,2025_04,4,0.2781,2,1,1,2,32.9,6.68,0.358,88842,28539,22.7,996.4,15674,27.3,1,111.8,53
09-17,YBYTYMÍ,2025_05,1,0.4217,5,4,1,5,39.0,6.72,0.215,76231,63478,59.9,941.5,3441,13.7,5,306.7,97
09-17,YBYTYMÍ,2025_06,3,0.3865,1,1,3,3,36.3,0.25,0.746,190723,5281,59.3,1010.3,18090,41.7,4,4236.2,104
09-17,YBYTYMÍ,2025_07,4,0.3014,5,4,2,3,33.3,3.13,0.158,211278,37475,23.4,966.4,22045,10.4,0,2909.7,76
09-17,YBYTYMÍ,2025_08,2,0.3659,5,3,5,2,41.8,3.93,0.734,74870,14440,39.6,1008.2,21146,24.5,2,2078.3,101
09-17,YBYTYMÍ,2025_09,2,0.5352,4,2,3,1,35.3,6.39,0.244,90296,20842,40.9,979.3,13295,10.2,1,654.4,11
09-17,YBYTYMÍ,2025_10,2,0.2908,3,1,3,4,38.4,3.61,0.659,28760,24676,32.9,1019.1,17045,30.6,0,4133.8,28
09-17,YBYTYMÍ,2025_11,5,0.8232,2,5,1,3,29.0,3.22,0.176,144151,15541,75.1,966.1,4214,27.5,4,1483.7,72
09-17,YBYTYMÍ,2025_12,4,0.6397,1,5,5,4,39.2,3.33,0.346,126160,51737,54.6,1039.5,9285,20.1,1,93.8,42
09-17,YBYTYMÍ,2026_01,3,0.69,2,3,5,5,39.7,1.53,0.192,229621,60988,22.2,949.2,12075,9.7,0,4191.2,30
09-17,YBYTYMÍ,2026_02,5,0.1268,2,4,4,5,39.4,7.36,0.623,160409,33076,59.6,989.1,12607,11.4,2,2281.9,202
09-17,YBYTYMÍ,2026_03,1,0.8424,5,1,1,5,39.3,4.93,0.59,224035,50093,84.3,1021.2,4736,43.5,5,2441.3,145
09-18,MARÍA ANTONIA,2025_04,4,0.6928,4,1,5,3,36.1,6.8,0.249,134685,23084,22.2,1019.0,11859,37.7,2,1008.6,73
09-18,MARÍA ANTONIA,2025_05,3,0.5575,2,1,2,5,36.9,0.94,0.338,226839,44916,43.0,1012.2,3315,34.9,2,4353.1,28
09-18,MARÍA ANTONIA,2025_06,2,0.6292,3,3,2,2,40.7,1.64,0.367,134183,28773,54.4,969.1,15216,20.8,1,4082.7,40
09-18,MARÍA ANTONIA,2025_07,2,0.2251,2,3,2,1,38.3,4.55,0.629,128498,57182,30.0,992.5,18128,8.3,1,4434.7,97
09-18,MARÍA ANTONIA,2025_08,1,0.1105,3,3,3,5,28.6,7.15,0.619,46745,38852,5.6,1043.0,17779,14.4,3,952.2,190
09-18,MARÍA ANTONIA,2025_09,3,0.5433,2,5,2,4,28.3,3.42,0.602,167160,47843,76.7,1054.2,23772,16.7,0,2627.4,96
09-18,MARÍA ANTONIA,2025_10,3,0.5577,2,4,2,2,41.1,5.32,0.733,122634,49425,75.0,947.6,12177,15.9,1,3186.8,117
09-18,MARÍA ANTONIA,2025_11,1,0.94,2,3,1,3,41.1,3.55,0.705,200474,50271,75.2,1005.4,22876,35.0,1,3685.8,24
09-18,MARÍA ANTONIA,2025_12,2,0.9392,5,5,5,4,28.1,0.25,0.635,224620,44116,23.3,962.1,19164,30.0,0,3994.5,182
09-18,MARÍA ANTONIA,2026_01,2,0.6565,2,5,4,3,34.3,5.98,0.657,201089,64295,70.1,986.7,9492,21.3,1,3138.8,100
09-18,MARÍA ANTONIA,2026_02,2,0.8984,2,1,5,2,39.0,6.17,0.649,179368,35735,70.8,955.8,18589,35.5,3,627.7,134
09-18,MARÍA ANTONIA,2026_03,1,0.4804,5,4,1,4,36.0,6.38,0.271,158978,34971,31.2,944.4,12643,34.3,4,1014.4,186
10,ALTO PARANÁ,2025_04,3,0.5848,3,3,3,3,41.2,4.96,0.373,3866864,776872,43.7,999.0,272592,28.4,67,62914.1,2641
10,ALTO PARANÁ,2025_05,3,0.4198,3,3,3,3,41.7,3.76,0.49,2972665,814840,39.3,999.3,230563,32.1,67,65886.0,2636
10,ALTO PARANÁ,2025_06,3,0.6899,4,3,3,3,41.6,4.17,0.425,2841275,845996,48.9,985.4,349888,30.1,82,55066.5,3025
10,ALTO PARANÁ,2025_07,3,0.4763,2,3,3,3,41.5,4.02,0.505,2724108,752982,40.0,1004.1,291214,31.8,77,58999.3,2716
10,ALTO PARANÁ,2025_08,3,0.4885,3,3,3,3,41.9,3.77,0.478,2494652,926874,37.7,995.0,274442,26.8,74,54074.4,2101
10,ALTO PARANÁ,2025_09,3,0.5618,3,3,3,3,41.9,4.39,0.405,3384530,709247,44.2,1004.9,358189,28.3,61,47553.1,1953
10,ALTO PARANÁ,2025_10,3,0.5431,4,3,3,4,41.4,3.59,0.503,2790685,819048,39.7,1006.6,331293,24.4,66,54199.3,2575
10,ALTO PARANÁ,2025_11,3,0.5601,3,3,4,3,40.6,4.24,0.521,3479403,672841,49.4,996.3,307041,25.7,62,50674.2,2662
10,ALTO PARANÁ,2025_12,3,0.4466,3,3,3,4,41.8,3.77,0.514,2503481,722351,43.1,990.0,277712,26.0,64,57025.0,2598
10,ALTO PARANÁ,2026_01,3,0.5682,3,3,3,3,41.9,3.98,0.439,3450181,680315,41.2,996.8,251355,28.1,53,53775.4,2447
10,ALTO PARANÁ,2026_02,3,0.4365,3,3,3,3,41.2,3.77,0.401,2968797,766499,41.3,993.9,275187,21.8,50,57742.4,2679
10,ALTO PARANÁ,2026_03,3,0.5517,2,3,4,4,41.8,4.22,0.486,3024622,730585,55.7,1005.2,269533,25.8,67,61140.3,2227
10-01,CIUDAD DEL ESTE,2025_04,2,0.8223,5,4,3,3,30.7,4.85,0.188,13180,23598,22.1,975.3,14497,24.4,6,3202.2,79
10-01,CIUDAD DEL ESTE,2025_05,3,0.2903,2,4,2,4,38.8,5.17,0.522,223694,8618,46.0,992.6,7348,39.1,3,3022.2,115
10-01,CIUDAD DEL ESTE,2025_06,4,0.7407,1,5,2,3,30.5,4.58,0.158,76844,22250,57.2,1004.5,11253,14.3,1,1491.1,187
10-01,CIUDAD DEL ESTE,2025_07,1,0.3697,2,1,4,4,33.6,0.04,0.464,161523,54095,5.8,942.4,14048,42.9,4,4430.3,116
10-01,CIUDAD DEL ESTE,2025_08,5,0.676,3,2,3,4,33.0,1.05,0.496,147959,43707,23.5,1016.6,1410,33.1,2,3615.1,162
10-01,CIUDAD DEL ESTE,2025_09,3,0.1151,2,5,5,4,30.7,7.07,0.269,68521,49915,86.3,1058.8,19798,38.2,4,616.6,67
10-01,CIUDAD DEL ESTE,2025_10,3,0.6161,4,1,2,5,38.0,6.35,0.743,50053,29720,76.5,981.3,6649,8.9,0,2342.2,155
10-01,CIUDAD DEL ESTE,2025_11,1,0.6253,3,5,4,5,33.9,0.18,0.365,137165,30108,80.4,968.6,9131,40.4,0,913.2,137
10-01,CIUDAD DEL ESTE,2025_12,2,0.6125,3,3,3,1,35.1,1.59,0.448,138544,14662,28.2,999.0,23265,20.3,2,137.7,207
10-01,CIUDAD DEL ESTE,2026_01,3,0.289,2,1,2,5,33.0,5.39,0.54,212378,7774,40.1,991.3,14679,42.7,2,22.9,200
10-01,CIUDAD DEL ESTE,2026_02,3,0.2616,3,4,4,1,37.1,3.14,0.421,58957,51493,7.8,961.7,8346,26.9,0,4975.6,197
10-01,CIUDAD DEL ESTE,2026_03,1,0.8063,2,2,5,3,34.1,5.67,0.535,135248,20981,84.6,971.7,7982,24.7,4,1723.3,115
10-02,PRESIDENTE FRANCO,2025_04,5,0.2377,4,3,4,4,30.8,6.1,0.191,230171,51751,4.5,999.1,8403,38.6,4,1901.7,8
10-02,PRESIDENTE FRANCO,2025_05,1,0.1522,5,2,3,4,37.5,6.32,0.693,179434,43760,81.7,1018.6,14029,41.2,3,2611.0,162
10-02,PRESIDENTE FRANCO,2025_06,5,0.5028,4,4,3,3,28.0,1.8,0.713,125495,16413,26.3,953.7,6382,26.1,5,4392.8,201
10-02,PRESIDENTE FRANCO,2025_07,2,0.5519,2,4,3,4,41.5,1.45,0.284,177014,49838,43.2,986.6,14935,22.8,2,1718.4,213
10-02,PRESIDENTE FRANCO,2025_08,3,0.1118,3,5,5,5,31.5,3.59,0.522,88307,31546,36.3,975.8,5604,15.2,0,4283.1,69
10-02,PRESIDENTE FRANCO,2025_09,4,0.1286,3,3,4,4,33.0,7.01,0.569,161995,1964,7.9,1007.5,21514,26.7,6,3462.3,157
10-02,PRESIDENTE FRANCO,2025_10,2,0.8096,1,3,2,5,35.6,7.24,0.238,230221,68587,40.8,1042.2,11623,38.8,4,1182.1,168
10-02,PRESIDENTE FRANCO,2025_11,3,0.291,2,5,5,4,40.6,1.92,0.341,72861,23665,71.1,947.3,20211,43.9,6,1312.5,139
10-02,PRESIDENTE FRANCO,2025_12,1,0.3563,4,5,5,4,37.8,7.12,0.522,148268,6629,48.4,994.2,6582,43.5,6,1289.6,170
10-02,PRESIDENTE FRANCO,2026_01,2,0.5145,3,4,4,1,29.6,3.56,0.424,127940,11651,31.4,988.8,13277,14.3,5,2454.2,98
10-02,PRESIDENTE FRANCO,2026_02,4,0.818,2,5,4,2,28.9,0.16,0.534,58492,10378,50.9,1041.2,13085,25.0,6,3878.4,32
10-02,PRESIDENTE FRANCO,2026_03,4,0.2442,4,5,5,5,38.1,5.14,0.409,232658,52048,16.8,1028.4,16506,13.5,2,2332.9,163
10-03,DOMINGO MARTÍNEZ DE IRALA,2025_04,5,0.6687,2,3,1,1,31.1,0.63,0.206,200080,9643,46.3,953.3,18477,33.3,2,68.3,89
10-03,DOMINGO MARTÍNEZ DE IRALA,2025_05,1,0.6928,2,2,3,1,34.2,4.7,0.151,83741,59539,5.3,983.3,94,30.9,2,3966.1,208
10-03,DOMINGO MARTÍNEZ DE IRALA,2025_06,4,0.4853,3,5,4,5,31.0,0.17,0.213,214159,46858,67.6,986.8,10362,27.0,6,779.3,85
10-03,DOMINGO MARTÍNEZ DE IRALA,2025_07,4,0.6097,1,4,3,1,31.1,6.86,0.712,71605,34352,55.2,1009.7,17261,26.0,4,4714.0,65
